player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ben Chilwell,eng ENG,DF,Chelsea,23,1996,27.0,27.0,2286.0,3.0,5.0,0.0,0.0,3.0,0.0,0.12,0.2,0.31,0.12,0.31,2.4,2.4,2.4,0.1,0.1,0.19,0.1,0.19,25.4,0.0,10.0,0.0,37.0,0.0,0.39,0.11,0.3,0.09,0.6,0.6,1431.0,1839.0,77.8,21008.0,6743.0,823.0,900.0,91.4,448.0,592.0,75.7,92.0,199.0,46.2,2.6,30.0,90.0,26.0,10.0,87.0,1535.0,297.0,38.0,0.0,0.0,5.0,136.0,32.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,7.0,0.0,0.0,47.0,66.0,2.6,44.0,12.0,2.0,3.0,4.0,10.0,0.39,9.0,0.0,0.0,0.0,1.0,0.0,42.0,22.0,16.0,22.0,4.0,15.0,33.0,45.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,25.0,24.0,58.0,0.0,2072.0,49.0,507.0,869.0,712.0,65.0,2072.0,16.0,27.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408.0,0.0,34.0,19.0,0.0,23.0,41.0,8.0,0.0,0.0,0.0,122.0,38.0,33.0,53.5
Hamza Choudhury,eng ENG,MF,Leicester City,22,1997,10.0,4.0,316.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.11,0.0,0.11,0.11,0.11,3.5,0.0,1.0,0.0,25.0,0.0,0.28,0.0,0.0,0.1,-0.4,-0.4,192.0,239.0,80.3,3094.0,528.0,94.0,113.0,83.2,78.0,93.0,83.9,11.0,18.0,61.1,0.0,0.0,7.0,0.0,0.0,8.0,234.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.85,2.0,0.0,0.0,1.0,0.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,3.0,5.0,0.0,4.0,10.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,9.0,1.0,286.0,10.0,70.0,187.0,31.0,2.0,286.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,24.0,6.0,1.0,85.7
Andreas Christensen,dk DEN,DF,Chelsea,24,1996,17.0,15.0,1371.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.01,0.02,0.03,0.01,0.03,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.1,-0.1,1046.0,1149.0,91.0,19614.0,6589.0,363.0,395.0,91.9,573.0,603.0,95.0,90.0,114.0,78.9,-0.3,6.0,50.0,2.0,0.0,40.0,1117.0,29.0,24.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,13.0,0.85,12.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,8.0,3.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,0.0,5.0,20.0,51.0,1.0,1270.0,163.0,687.0,562.0,33.0,7.0,1270.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,0.0,9.0,1.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,85.0,38.0,18.0,67.9
Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,16,2003,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,6.0,9.0,66.7,88.0,13.0,5.0,6.0,83.3,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,5.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,20.0
Ciaran Clark,ie IRL,DF,Newcastle Utd,30,1989,22.0,21.0,1891.0,1.0,0.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.1,0.03,0.01,0.04,0.03,0.04,21.0,0.0,2.0,0.0,25.0,0.0,0.1,0.13,0.5,0.08,0.3,0.3,657.0,808.0,81.3,11712.0,4531.0,269.0,307.0,87.6,316.0,365.0,86.6,57.0,107.0,53.3,-0.1,2.0,36.0,3.0,0.0,34.0,786.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,4.0,7.0,0.33,6.0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,15.0,6.0,3.0,6.0,13.0,46.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,7.0,29.0,104.0,1.0,1027.0,179.0,611.0,374.0,48.0,16.0,1027.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,11.0,1.0,0.0,16.0,11.0,1.0,0.0,1.0,1.0,105.0,69.0,40.0,63.3
Nathaniel Clyne,eng ENG,DF,Crystal Palace,29,1991,13.0,13.0,1145.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.2,0.2,0.2,0.01,0.02,0.03,0.01,0.03,12.7,0.0,1.0,0.0,25.0,0.0,0.08,0.0,0.0,0.04,-0.2,-0.2,448.0,593.0,75.5,6376.0,2615.0,272.0,302.0,90.1,142.0,191.0,74.3,19.0,54.0,35.2,0.8,4.0,24.0,13.0,5.0,21.0,466.0,125.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,2.0,0.0,0.0,21.0,8.0,0.63,6.0,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,8.0,8.0,1.0,9.0,16.0,56.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,18.0,25.0,1.0,685.0,35.0,223.0,328.0,138.0,6.0,685.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,8.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,56.0,4.0,10.0,28.6
Conor Coady,eng ENG,DF,Wolves,27,1993,37.0,37.0,3303.0,1.0,0.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03,1.0,1.0,0.2,0.03,0.0,0.03,0.03,0.03,36.7,0.0,2.0,0.0,28.6,0.0,0.05,0.14,0.5,0.15,0.0,0.0,1638.0,1865.0,87.8,37496.0,16459.0,390.0,414.0,94.2,892.0,933.0,95.6,343.0,486.0,70.6,-0.2,3.0,81.0,1.0,0.0,59.0,1799.0,62.0,56.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,7.0,13.0,0.35,12.0,0.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,25.0,10.0,0.0,19.0,35.0,54.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,0.0,8.0,27.0,134.0,2.0,2134.0,401.0,1319.0,809.0,17.0,12.0,2134.0,6.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.0,0.0,9.0,3.0,0.0,22.0,10.0,0.0,0.0,1.0,0.0,155.0,40.0,28.0,58.8
Séamus Coleman,ie IRL,"DF,MF",Everton,31,1988,25.0,18.0,1613.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,0.9,0.9,1.8,0.05,0.1,0.15,0.05,0.15,17.9,0.0,4.0,0.0,33.3,0.0,0.22,0.0,0.0,0.07,-0.9,-0.9,620.0,765.0,81.0,9779.0,3467.0,350.0,385.0,90.9,205.0,254.0,80.7,48.0,84.0,57.1,1.2,19.0,32.0,14.0,3.0,43.0,678.0,85.0,2.0,0.0,0.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,2.0,0.0,0.0,18.0,34.0,1.9,27.0,0.0,2.0,2.0,3.0,5.0,0.28,4.0,0.0,0.0,0.0,1.0,0.0,39.0,26.0,21.0,14.0,4.0,21.0,30.0,70.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,16.0,13.0,37.0,2.0,956.0,73.0,321.0,420.0,230.0,26.0,956.0,20.0,33.0,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,27.0,23.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,124.0,9.0,11.0,45.0
Aaron Connolly,ie IRL,FW,Brighton,20,2000,17.0,9.0,791.0,2.0,1.0,0.0,0.0,0.0,0.0,0.23,0.11,0.34,0.23,0.34,4.0,4.0,0.2,0.45,0.02,0.48,0.45,0.48,8.8,0.0,8.0,0.0,34.8,0.0,0.91,0.09,0.25,0.17,-2.0,-2.0,72.0,94.0,76.6,844.0,176.0,51.0,65.0,78.5,14.0,16.0,87.5,0.0,1.0,0.0,0.8,6.0,3.0,1.0,0.0,5.0,89.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.71,10.0,0.0,2.0,1.0,2.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,172.0,1.0,12.0,56.0,107.0,35.0,172.0,5.0,11.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,27.0,8.0,0.0,6.0,16.0,8.0,1.0,0.0,0.0,12.0,7.0,31.0,18.4
Liam Cooper,sct SCO,DF,Leeds United,28,1991,25.0,25.0,2185.0,1.0,0.0,0.0,0.0,4.0,1.0,0.04,0.0,0.04,0.04,0.04,1.8,1.8,0.0,0.08,0.0,0.08,0.08,0.08,24.3,0.0,8.0,0.0,53.3,0.0,0.33,0.07,0.13,0.12,-0.8,-0.8,1415.0,1662.0,85.1,28083.0,9126.0,404.0,441.0,91.6,862.0,921.0,93.6,133.0,248.0,53.6,0.0,0.0,63.0,3.0,0.0,66.0,1604.0,49.0,46.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,6.0,17.0,0.7,13.0,0.0,0.0,3.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,68.0,45.0,39.0,27.0,2.0,37.0,59.0,62.7,22.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,32.0,0.0,7.0,61.0,70.0,1.0,1934.0,207.0,1086.0,808.0,50.0,22.0,1934.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,0.0,7.0,1.0,0.0,23.0,27.0,1.0,0.0,0.0,0.0,156.0,94.0,61.0,60.6
Theo Corbeanu,ca CAN,FW,Wolves,18,2002,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,52.0,23.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Cork,eng ENG,MF,Burnley,31,1989,16.0,15.0,1350.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.02,0.04,0.05,0.02,0.05,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.2,-0.2,424.0,511.0,83.0,5856.0,1296.0,229.0,258.0,88.8,133.0,155.0,85.8,23.0,36.0,63.9,-0.6,8.0,43.0,4.0,1.0,21.0,505.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,11.0,22.0,1.47,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,5.0,17.0,4.0,11.0,31.0,35.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,11.0,16.0,20.0,0.0,638.0,26.0,105.0,398.0,142.0,13.0,638.0,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,14.0,13.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,89.0,32.0,28.0,53.3
Hélder Costa,ao ANG,"MF,FW",Leeds United,26,1994,22.0,13.0,1156.0,3.0,3.0,0.0,0.0,0.0,0.0,0.23,0.23,0.47,0.23,0.47,2.2,2.2,0.6,0.17,0.04,0.22,0.17,0.22,12.8,0.0,6.0,0.0,37.5,0.0,0.47,0.19,0.5,0.14,0.8,0.8,242.0,331.0,73.1,3063.0,741.0,152.0,178.0,85.4,68.0,88.0,77.3,5.0,21.0,23.8,2.4,8.0,4.0,10.0,2.0,19.0,324.0,7.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,17.0,19.0,1.48,14.0,0.0,2.0,1.0,2.0,6.0,0.47,5.0,0.0,0.0,0.0,1.0,0.0,25.0,11.0,12.0,5.0,8.0,11.0,32.0,34.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,3.0,5.0,1.0,490.0,8.0,91.0,180.0,226.0,45.0,490.0,19.0,48.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,43.0,20.0,0.0,20.0,18.0,3.0,0.0,0.0,1.0,66.0,4.0,23.0,14.8
Vladimír Coufal,cz CZE,DF,West Ham,27,1992,34.0,34.0,3054.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.21,0.21,0.0,0.21,1.3,1.3,5.5,0.04,0.16,0.2,0.04,0.2,33.9,0.0,5.0,0.0,33.3,0.0,0.15,0.0,0.0,0.08,-1.3,-1.3,1196.0,1746.0,68.5,18589.0,9100.0,654.0,749.0,87.3,414.0,619.0,66.9,93.0,236.0,39.4,1.5,45.0,90.0,37.0,23.0,94.0,1384.0,356.0,27.0,0.0,0.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,6.0,0.0,0.0,73.0,82.0,2.42,61.0,13.0,1.0,2.0,3.0,10.0,0.29,10.0,0.0,0.0,0.0,0.0,0.0,73.0,36.0,50.0,15.0,8.0,52.0,89.0,58.4,37.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.0,0.0,34.0,41.0,102.0,1.0,2052.0,161.0,624.0,874.0,576.0,41.0,2052.0,15.0,24.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,36.0,16.0,0.0,29.0,34.0,0.0,0.0,0.0,0.0,169.0,50.0,42.0,54.3
Aaron Cresswell,eng ENG,DF,West Ham,30,1989,36.0,36.0,3170.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.23,0.23,0.0,0.23,1.0,1.0,6.5,0.03,0.18,0.21,0.03,0.21,35.2,0.0,4.0,11.0,21.1,0.0,0.11,0.0,0.0,0.05,-1.0,-1.0,1586.0,2141.0,74.1,28632.0,13845.0,754.0,847.0,89.0,606.0,755.0,80.3,198.0,429.0,46.2,1.5,58.0,174.0,26.0,18.0,112.0,1671.0,447.0,101.0,2.0,0.0,20.0,207.0,87.0,27.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,23.0,0.0,0.0,44.0,104.0,2.95,52.0,44.0,1.0,5.0,2.0,14.0,0.4,6.0,5.0,0.0,2.0,1.0,0.0,32.0,13.0,15.0,15.0,2.0,18.0,32.0,56.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,15.0,32.0,79.0,2.0,2328.0,169.0,751.0,1065.0,534.0,14.0,2328.0,4.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.0,0.0,13.0,9.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,195.0,35.0,29.0,54.7
Patrick Cutrone,it ITA,FW,Wolves,22,1998,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.1,-0.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Stuart Dallas,nir NIR,"MF,DF",Leeds United,29,1991,38.0,38.0,3409.0,8.0,2.0,0.0,0.0,7.0,0.0,0.21,0.05,0.26,0.21,0.26,4.2,4.2,1.8,0.11,0.05,0.16,0.11,0.16,37.9,0.0,18.0,0.0,37.5,0.0,0.48,0.17,0.44,0.09,3.8,3.8,1830.0,2235.0,81.9,27976.0,8737.0,1011.0,1113.0,90.8,654.0,783.0,83.5,109.0,206.0,52.9,0.2,26.0,154.0,38.0,8.0,143.0,2005.0,223.0,22.0,3.0,0.0,17.0,82.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,7.0,0.0,0.0,39.0,89.0,2.35,75.0,3.0,4.0,4.0,1.0,7.0,0.18,7.0,0.0,0.0,0.0,0.0,0.0,74.0,45.0,46.0,22.0,6.0,30.0,88.0,34.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,0.0,38.0,44.0,52.0,1.0,2577.0,86.0,686.0,1287.0,635.0,60.0,2577.0,22.0,33.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.0,0.0,53.0,34.0,0.0,40.0,51.0,0.0,0.0,0.0,0.0,256.0,32.0,40.0,44.4
Scott Dann,eng ENG,DF,Crystal Palace,33,1987,15.0,15.0,1350.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.07,0.07,0.3,0.3,0.0,0.02,0.0,0.02,0.02,0.02,15.0,0.0,1.0,0.0,25.0,0.0,0.07,0.25,1.0,0.07,0.7,0.7,521.0,644.0,80.9,9263.0,4633.0,226.0,248.0,91.1,238.0,267.0,89.1,46.0,104.0,44.2,0.0,1.0,25.0,0.0,0.0,24.0,608.0,35.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,0.33,5.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,1.0,0.0,4.0,11.0,36.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,2.0,18.0,59.0,1.0,769.0,103.0,424.0,324.0,25.0,17.0,769.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,73.0,51.0,29.0,63.8
Karl Darlow,eng ENG,GK,Newcastle Utd,29,1990,25.0,25.0,2250.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,728.0,51.6,14566.0,12022.0,24.0,25.0,96.0,134.0,136.0,98.5,217.0,558.0,38.9,0.0,0.0,11.0,0.0,0.0,0.0,395.0,325.0,109.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,809.0,697.0,803.0,7.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,100.0
Ben Davies,wls WAL,DF,Tottenham,27,1993,20.0,14.0,1346.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.6,0.01,0.04,0.05,0.01,0.05,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.2,-0.2,627.0,817.0,76.7,10059.0,4000.0,317.0,356.0,89.0,252.0,302.0,83.4,41.0,110.0,37.3,0.4,8.0,46.0,8.0,4.0,36.0,665.0,150.0,12.0,0.0,0.0,2.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,2.0,0.0,0.0,21.0,18.0,1.2,12.0,1.0,1.0,0.0,2.0,4.0,0.27,2.0,0.0,1.0,0.0,1.0,0.0,27.0,17.0,10.0,11.0,6.0,13.0,30.0,43.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,18.0,49.0,2.0,937.0,76.0,300.0,457.0,189.0,13.0,937.0,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,5.0,2.0,0.0,19.0,13.0,1.0,1.0,0.0,0.0,52.0,26.0,23.0,53.1
