,club_player,club_nationality,club_position,club_team,club_age,club_birth_year,club_games,club_games_starts,club_minutes,club_goals,club_assists,club_pens_made,club_pens_att,club_cards_yellow,club_cards_red,club_goals_per90,club_assists_per90,club_goals_assists_per90,club_goals_pens_per90,club_goals_assists_pens_per90,club_xg,club_npxg,club_xg_assist,club_xg_per90,club_xg_assist_per90,club_xg_xg_assist_per90,club_npxg_per90,club_npxg_xg_assist_per90,club_minutes_90s,club_shots_total,club_shots_on_target,club_shots_free_kicks,club_shots_on_target_pct,club_shots_total_per90,club_shots_on_target_per90,club_goals_per_shot,club_goals_per_shot_on_target,club_npxg_per_shot,club_xg_net,club_npxg_net,club_passes_completed,club_passes,club_passes_pct,club_passes_total_distance,club_passes_progressive_distance,club_passes_completed_short,club_passes_short,club_passes_pct_short,club_passes_completed_medium,club_passes_medium,club_passes_pct_medium,club_passes_completed_long,club_passes_long,club_passes_pct_long,club_xg_assist_net,club_assisted_shots,club_passes_into_final_third,club_passes_into_penalty_area,club_crosses_into_penalty_area,club_progressive_passes,club_passes_live,club_passes_dead,club_passes_free_kicks,club_through_balls,club_passes_pressure,club_passes_switches,club_crosses,club_corner_kicks,club_corner_kicks_in,club_corner_kicks_out,club_corner_kicks_straight,club_passes_ground,club_passes_low,club_passes_high,club_passes_left_foot,club_passes_right_foot,club_passes_head,club_throw_ins,club_passes_other_body,club_passes_offsides,club_passes_oob,club_passes_intercepted,club_passes_blocked,club_sca,club_sca_per90,club_sca_passes_live,club_sca_passes_dead,club_sca_dribbles,club_sca_shots,club_sca_fouled,club_gca,club_gca_per90,club_gca_passes_live,club_gca_passes_dead,club_gca_dribbles,club_gca_shots,club_gca_fouled,club_gca_defense,club_tackles,club_tackles_won,club_tackles_def_3rd,club_tackles_mid_3rd,club_tackles_att_3rd,club_dribble_tackles,club_dribbles_vs,club_dribble_tackles_pct,club_dribbled_past,club_pressures,club_pressure_regains,club_pressure_regain_pct,club_pressures_def_3rd,club_pressures_mid_3rd,club_pressures_att_3rd,club_blocks,club_blocked_shots,club_blocked_shots_saves,club_blocked_passes,club_interceptions,club_clearances,club_errors,club_touches,club_touches_def_pen_area,club_touches_def_3rd,club_touches_mid_3rd,club_touches_att_3rd,club_touches_att_pen_area,club_touches_live_ball,club_dribbles_completed,club_dribbles,club_dribbles_completed_pct,club_players_dribbled_past,club_nutmegs,club_carries,club_carry_distance,club_carry_progressive_distance,club_progressive_carries,club_carries_into_final_third,club_carries_into_penalty_area,club_pass_targets,club_passes_received,club_passes_received_pct,club_miscontrols,club_dispossessed,club_cards_yellow_red,club_fouls,club_fouled,club_offsides,club_pens_won,club_pens_conceded,club_own_goals,club_ball_recoveries,club_aerials_won,club_aerials_lost,club_aerials_won_pct,international_player,international_nationality,international_position,international_team,international_age,international_birth_year,international_games,international_games_starts,international_minutes,international_goals,international_assists,international_pens_made,international_pens_att,international_cards_yellow,international_cards_red,international_goals_per90,international_assists_per90,international_goals_assists_per90,international_goals_pens_per90,international_goals_assists_pens_per90,international_xg,international_npxg,international_xg_assist,international_xg_per90,international_xg_assist_per90,international_xg_xg_assist_per90,international_npxg_per90,international_npxg_xg_assist_per90,international_minutes_90s,international_shots_total,international_shots_on_target,international_shots_free_kicks,international_shots_on_target_pct,international_shots_total_per90,international_shots_on_target_per90,international_goals_per_shot,international_goals_per_shot_on_target,international_npxg_per_shot,international_xg_net,international_npxg_net,international_passes_completed,international_passes,international_passes_pct,international_passes_total_distance,international_passes_progressive_distance,international_passes_completed_short,international_passes_short,international_passes_pct_short,international_passes_completed_medium,international_passes_medium,international_passes_pct_medium,international_passes_completed_long,international_passes_long,international_passes_pct_long,international_xg_assist_net,international_assisted_shots,international_passes_into_final_third,international_passes_into_penalty_area,international_crosses_into_penalty_area,international_progressive_passes,international_passes_live,international_passes_dead,international_passes_free_kicks,international_through_balls,international_passes_pressure,international_passes_switches,international_crosses,international_corner_kicks,international_corner_kicks_in,international_corner_kicks_out,international_corner_kicks_straight,international_passes_ground,international_passes_low,international_passes_high,international_passes_left_foot,international_passes_right_foot,international_passes_head,international_throw_ins,international_passes_other_body,international_passes_offsides,international_passes_oob,international_passes_intercepted,international_passes_blocked,international_sca,international_sca_per90,international_sca_passes_live,international_sca_passes_dead,international_sca_dribbles,international_sca_shots,international_sca_fouled,international_gca,international_gca_per90,international_gca_passes_live,international_gca_passes_dead,international_gca_dribbles,international_gca_shots,international_gca_fouled,international_gca_defense,international_tackles,international_tackles_won,international_tackles_def_3rd,international_tackles_mid_3rd,international_tackles_att_3rd,international_dribble_tackles,international_dribbles_vs,international_dribble_tackles_pct,international_dribbled_past,international_pressures,international_pressure_regains,international_pressure_regain_pct,international_pressures_def_3rd,international_pressures_mid_3rd,international_pressures_att_3rd,international_blocks,international_blocked_shots,international_blocked_shots_saves,international_blocked_passes,international_interceptions,international_clearances,international_errors,international_touches,international_touches_def_pen_area,international_touches_def_3rd,international_touches_mid_3rd,international_touches_att_3rd,international_touches_att_pen_area,international_touches_live_ball,international_dribbles_completed,international_dribbles,international_dribbles_completed_pct,international_players_dribbled_past,international_nutmegs,international_carries,international_carry_distance,international_carry_progressive_distance,international_progressive_carries,international_carries_into_final_third,international_carries_into_penalty_area,international_pass_targets,international_passes_received,international_passes_received_pct,international_miscontrols,international_dispossessed,international_cards_yellow_red,international_fouls,international_fouled,international_offsides,international_pens_won,international_pens_conceded,international_own_goals,international_ball_recoveries,international_aerials_won,international_aerials_lost,international_aerials_won_pct,rest_of_club_team_club_xg_assist_per90,rest_of_club_team_cardinality,rest_of_club_team_club_sca_per90,club_goals_minus_xg_per90,club_touches_att_3rd_per90
0,Patrick van Aanholt,nl NED,DF,Crystal Palace,29,1990,22.0,20.0,1777.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,1.4,1.4,0.7,0.07,0.04,0.11,0.07,0.11,19.7,0.0,5.0,3.0,27.8,0.0,0.25,0.0,0.0,0.08,-1.4,-1.4,906.0,1164.0,77.8,13287.0,5990.0,545.0,613.0,88.9,284.0,361.0,78.7,51.0,105.0,48.6,0.3,11.0,71.0,20.0,4.0,89.0,959.0,192.0,31.0,0.0,0.0,4.0,40.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,13.0,0.0,0.0,26.0,30.0,1.52,27.0,2.0,1.0,0.0,0.0,3.0,0.15,2.0,1.0,0.0,0.0,0.0,0.0,35.0,22.0,18.0,17.0,0.0,19.0,43.0,44.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,12.0,30.0,40.0,2.0,1334.0,61.0,413.0,607.0,325.0,37.0,1334.0,10.0,22.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,0.0,24.0,6.0,0.0,11.0,3.0,3.0,0.0,0.0,0.0,136.0,11.0,13.0,45.8,Patrick van Aanholt,0,DF,nl Netherlands,30,1990,4.0,4.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.13,0.07,0.19,0.13,0.19,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.4,-0.4,140.0,181.0,77.3,2206.0,711.0,73.0,92.0,79.3,54.0,64.0,84.4,9.0,15.0,60.0,-0.2,3.0,7.0,2.0,0.0,8.0,158.0,23.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,5.0,6.0,1.82,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,202.0,7.0,46.0,78.0,79.0,9.0,202.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,66.7,0.12000000000000001,2,2.41,-0.07,16.460326392796848
1,Francesco Acerbi,it ITA,DF,Lazio,32,1988,32.0,32.0,2813.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.03,0.03,0.0,0.03,1.1,1.1,1.0,0.03,0.03,0.07,0.03,0.07,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-1.1,-1.1,1854.0,2097.0,88.4,35641.0,11589.0,703.0,767.0,91.7,880.0,930.0,94.6,248.0,352.0,70.5,0.0,10.0,110.0,21.0,10.0,106.0,1974.0,119.0,73.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,11.0,31.0,0.99,26.0,1.0,0.0,2.0,0.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,51.0,32.0,34.0,13.0,4.0,18.0,40.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,9.0,76.0,121.0,2.0,2420.0,308.0,1117.0,1134.0,188.0,20.0,2420.0,6.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.0,0.0,21.0,10.0,1.0,31.0,24.0,2.0,0.0,0.0,0.0,227.0,62.0,25.0,71.3,Francesco Acerbi,0,DF,it Italy,32,1988,3.0,1.0,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.39,0.0,0.0,0.4,0.02,0.18,0.2,0.02,0.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,170.0,183.0,92.9,3009.0,911.0,79.0,80.0,98.8,69.0,73.0,94.5,19.0,25.0,76.0,0.6,3.0,16.0,0.0,0.0,9.0,171.0,11.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,4.01,9.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,6.0,7.0,0.0,201.0,20.0,81.0,112.0,8.0,2.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,4.0,60.0,0.2,1,3.73,-0.03,6.014930678990401
2,Che Adams,sct SCO,FW,Southampton,24,1996,36.0,30.0,2667.0,9.0,5.0,0.0,0.0,1.0,0.0,0.3,0.17,0.47,0.3,0.47,9.8,9.8,5.0,0.33,0.17,0.5,0.33,0.5,29.6,0.0,31.0,0.0,56.4,0.0,1.05,0.16,0.29,0.18,-0.8,-0.8,431.0,622.0,69.3,6240.0,1416.0,228.0,308.0,74.0,125.0,162.0,77.2,34.0,49.0,69.4,0.0,37.0,35.0,23.0,1.0,53.0,615.0,2.0,1.0,7.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,19.0,68.0,2.29,50.0,0.0,2.0,7.0,9.0,7.0,0.24,6.0,0.0,0.0,0.0,1.0,0.0,25.0,16.0,4.0,15.0,6.0,6.0,17.0,35.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,18.0,4.0,19.0,1.0,912.0,24.0,97.0,396.0,433.0,94.0,912.0,28.0,50.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,88.0,44.0,0.0,30.0,55.0,19.0,0.0,0.0,0.0,84.0,53.0,133.0,28.5,Che Adams,0,FW,sct Scotland,24,1996,3.0,2.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,0.19,0.29,0.48,0.19,0.48,2.4,0.0,1.0,0.0,14.3,0.0,0.42,0.0,0.0,0.06,-0.4,-0.4,42.0,51.0,82.4,696.0,94.0,22.0,22.0,100.0,14.0,20.0,70.0,5.0,6.0,83.3,-0.7,2.0,2.0,3.0,1.0,4.0,49.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.69,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,4.0,25.0,41.0,12.0,68.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,8.0,20.0,0.04,3,1.5166666666666666,-0.030000000000000027,14.611923509561304
3,Manuel Akanji,ch SUI,DF,Dortmund,25,1995,28.0,26.0,2350.0,2.0,0.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,1.7,1.7,0.3,0.06,0.01,0.08,0.06,0.08,26.1,0.0,4.0,0.0,21.1,0.0,0.15,0.11,0.5,0.09,0.3,0.3,1961.0,2137.0,91.8,37492.0,12869.0,698.0,744.0,93.8,1018.0,1067.0,95.4,216.0,273.0,79.1,-0.3,3.0,151.0,6.0,0.0,106.0,2076.0,56.0,44.0,1.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,8.0,22.0,0.84,16.0,1.0,0.0,3.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,41.0,22.0,23.0,12.0,6.0,19.0,31.0,61.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,13.0,49.0,70.0,1.0,2356.0,189.0,942.0,1330.0,96.0,29.0,2356.0,9.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.0,0.0,9.0,9.0,0.0,22.0,18.0,0.0,1.0,1.0,0.0,148.0,46.0,30.0,60.5,Manuel Akanji,0,DF,ch Switzerland,25,1995,5.0,5.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.08,0.01,0.08,0.08,0.08,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.4,-0.4,264.0,288.0,91.7,5061.0,2198.0,85.0,91.0,93.4,154.0,157.0,98.1,23.0,33.0,69.7,0.0,1.0,15.0,1.0,0.0,20.0,275.0,12.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,8.0,2.0,0.0,7.0,11.0,63.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,8.0,22.0,0.0,349.0,40.0,184.0,157.0,12.0,5.0,349.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,28.0,9.0,5.0,64.3,0.17444444444444446,9,2.4099999999999997,0.020000000000000004,3.676595744680851
4,Nathan Aké,nl NED,DF,Manchester City,25,1995,10.0,9.0,797.0,1.0,0.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,0.3,0.3,0.0,0.03,0.0,0.03,0.03,0.03,8.9,0.0,1.0,0.0,33.3,0.0,0.11,0.33,1.0,0.09,0.7,0.7,709.0,763.0,92.9,11178.0,3225.0,348.0,363.0,95.9,319.0,336.0,94.9,26.0,35.0,74.3,0.0,1.0,55.0,2.0,0.0,34.0,741.0,22.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,5.0,0.56,4.0,0.0,0.0,0.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,6.0,1.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,23.0,0.0,817.0,39.0,181.0,569.0,67.0,6.0,817.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,2.0,1.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,30.0,24.0,17.0,58.5,Nathan Aké,0,DF,nl Netherlands,25,1995,2.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.0,1.67,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,31.0,34.0,91.2,547.0,78.0,14.0,17.0,82.4,13.0,13.0,100.0,3.0,3.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,39.0,2.0,7.0,24.0,8.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.10615384615384617,13,2.574615384615385,0.08,7.5658720200752825
5,David Alaba,at AUT,"DF,MF",Bayern Munich,28,1992,32.0,30.0,2675.0,2.0,4.0,0.0,0.0,4.0,0.0,0.07,0.13,0.2,0.07,0.2,1.2,1.2,2.1,0.04,0.07,0.11,0.04,0.11,29.7,0.0,6.0,3.0,28.6,0.0,0.2,0.1,0.33,0.06,0.8,0.8,1929.0,2290.0,84.2,35563.0,12318.0,736.0,817.0,90.1,1003.0,1125.0,89.2,172.0,283.0,60.8,1.9,28.0,212.0,35.0,4.0,171.0,2181.0,99.0,55.0,0.0,0.0,16.0,37.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,10.0,0.0,0.0,28.0,60.0,2.02,55.0,1.0,0.0,3.0,0.0,7.0,0.24,6.0,1.0,0.0,0.0,0.0,0.0,37.0,21.0,14.0,19.0,4.0,17.0,32.0,53.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,0.0,16.0,43.0,60.0,0.0,2525.0,146.0,833.0,1389.0,326.0,24.0,2525.0,16.0,19.0,84.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852.0,0.0,20.0,12.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,189.0,19.0,18.0,51.4,David Alaba,0,DF,at Austria,28,1992,4.0,4.0,390.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.46,0.46,0.0,0.46,0.1,0.1,1.4,0.03,0.34,0.37,0.03,0.37,4.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.1,-0.1,282.0,348.0,81.0,5356.0,2203.0,112.0,129.0,86.8,134.0,149.0,89.9,32.0,55.0,58.2,0.6,10.0,20.0,3.0,3.0,19.0,293.0,54.0,10.0,0.0,0.0,1.0,28.0,17.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,9.0,14.0,3.5,7.0,7.0,0.0,0.0,0.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,367.0,20.0,126.0,164.0,79.0,3.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,5.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,33.0,2.0,2.0,50.0,0.17384615384615387,13,3.144615384615385,0.030000000000000006,10.96822429906542
6,Jordi Alba,es ESP,"DF,FW",Barcelona,31,1989,35.0,34.0,3025.0,3.0,5.0,0.0,0.0,9.0,0.0,0.09,0.15,0.24,0.09,0.24,1.9,1.9,7.6,0.06,0.22,0.28,0.06,0.28,33.6,0.0,10.0,1.0,37.0,0.0,0.3,0.11,0.3,0.07,1.1,1.1,2479.0,2929.0,84.6,34728.0,9855.0,1520.0,1643.0,92.5,728.0,867.0,84.0,117.0,192.0,60.9,-2.6,52.0,149.0,76.0,16.0,151.0,2647.0,276.0,38.0,0.0,0.0,14.0,119.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,6.0,0.0,0.0,45.0,96.0,2.86,93.0,2.0,1.0,0.0,0.0,9.0,0.27,8.0,0.0,1.0,0.0,0.0,0.0,45.0,30.0,22.0,16.0,7.0,24.0,52.0,46.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,19.0,49.0,48.0,0.0,3164.0,77.0,629.0,1268.0,1285.0,117.0,3164.0,17.0,32.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.0,0.0,32.0,14.0,0.0,20.0,15.0,10.0,0.0,0.0,1.0,218.0,4.0,8.0,33.3,Jordi Alba,0,DF,es Spain,31,1989,6.0,5.0,554.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,0.1,0.1,2.4,0.01,0.46,0.47,0.01,0.47,6.2,0.0,1.0,0.0,50.0,0.0,0.16,0.0,0.0,0.03,-0.1,-0.1,515.0,602.0,85.5,7248.0,2098.0,320.0,345.0,92.8,146.0,179.0,81.6,29.0,37.0,78.4,-1.4,12.0,30.0,16.0,4.0,30.0,525.0,76.0,19.0,2.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,0.0,0.0,8.0,21.0,4.07,20.0,0.0,0.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,7.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,4.0,9.0,1.0,627.0,13.0,107.0,316.0,211.0,9.0,627.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,1.0,2.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,45.0,2.0,4.0,33.3,0.1457142857142857,7,2.6871428571428573,0.03,38.231404958677686
7,Thiago Alcántara,es ESP,MF,Liverpool,29,1991,24.0,20.0,1854.0,1.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,1.2,1.2,2.3,0.06,0.11,0.17,0.06,0.17,20.6,0.0,5.0,1.0,22.7,0.0,0.24,0.05,0.2,0.06,-0.2,-0.2,1545.0,1735.0,89.0,26781.0,7746.0,704.0,746.0,94.4,597.0,658.0,90.7,177.0,221.0,80.1,-2.3,30.0,205.0,24.0,0.0,153.0,1686.0,44.0,30.0,3.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,12.0,81.0,3.93,69.0,2.0,2.0,3.0,3.0,3.0,0.15,2.0,0.0,0.0,1.0,0.0,0.0,61.0,36.0,20.0,30.0,11.0,17.0,49.0,34.7,32.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,30.0,14.0,0.0,1930.0,31.0,294.0,1216.0,434.0,16.0,1930.0,33.0,48.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,0.0,23.0,18.0,0.0,48.0,25.0,0.0,0.0,1.0,0.0,153.0,31.0,31.0,50.0,Thiago Alcántara,0,"MF,DF",es Spain,29,1991,4.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.17,0.13,0.3,0.17,0.3,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.1,72.0,90.0,80.0,1366.0,226.0,31.0,37.0,83.8,31.0,34.0,91.2,8.0,15.0,53.3,-0.1,1.0,4.0,0.0,0.0,5.0,86.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.87,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,100.0,0.0,8.0,66.0,26.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,75.0,0.14833333333333334,6,2.751666666666667,-0.009999999999999995,21.067961165048544
